test_id,subtest,cyc,stored_E,f_val,op_code,result,uf,ovf,rollover,extra
13,0,395,18,11,3,279,0,0,0,0
13,1,395,18,11,3,1163,0,0,0,1163
13,2,395,18,11,1,1174,0,0,0,0
13,3,395,18,11,3,1099,0,0,0,0
13,0,396,18,12,3,282,0,0,0,0
13,1,396,18,12,3,1164,0,0,0,1164
13,2,396,18,12,1,1176,0,0,0,0
13,3,396,18,12,3,1100,0,0,0,0
13,0,397,18,13,3,284,0,0,0,0
13,1,397,18,13,3,1165,0,0,0,1165
13,2,397,18,13,1,1178,0,0,0,0
13,3,397,18,13,3,1101,0,0,0,0
13,0,398,18,14,3,287,0,0,0,0
13,1,398,18,14,3,1166,0,0,0,1166
13,2,398,18,14,1,1180,0,0,0,0
13,3,398,18,14,3,1102,0,0,0,0
13,0,399,18,15,3,289,0,0,0,0
13,1,399,18,15,3,1167,0,0,0,1167
13,2,399,18,15,1,1182,0,0,0,0
13,3,399,18,15,3,1103,0,0,0,0
13,0,400,18,16,3,292,0,0,0,0
13,1,400,18,16,3,1168,0,0,0,1168
13,2,400,18,16,1,1184,0,0,0,0
13,3,400,18,16,3,1104,0,0,0,0
13,0,401,18,17,3,294,0,0,0,0
13,1,401,18,17,3,1169,0,0,0,1169
13,2,401,18,17,1,1186,0,0,0,0
13,3,401,18,17,3,1105,0,0,0,0
13,0,402,18,18,3,297,0,0,0,0
13,1,402,18,18,3,1170,0,0,0,1170
13,2,402,18,18,1,1188,0,0,0,0
13,3,402,18,18,3,1106,0,0,0,0
13,0,403,18,19,3,299,0,0,0,0
13,1,403,18,19,3,1171,0,0,0,1171
13,2,403,18,19,1,1190,0,0,0,0
13,3,403,18,19,3,1107,0,0,0,0
13,0,404,18,20,3,302,0,0,0,0
13,1,404,18,20,3,1172,0,0,0,1172
13,2,404,18,20,1,1192,0,0,0,0
13,3,404,18,20,3,1108,0,0,0,0
13,0,405,18,21,3,304,0,0,0,0
13,1,405,18,21,3,1173,0,0,0,1173
13,2,405,18,21,1,1194,0,0,0,0
13,3,405,18,21,3,1109,0,0,0,0
13,0,406,18,22,3,307,0,0,0,0
13,1,406,18,22,3,1174,0,0,0,1174
13,2,406,18,22,1,1196,0,0,0,0
13,3,406,18,22,3,1110,0,0,0,0
13,0,407,18,23,3,310,0,0,0,0
13,1,407,18,23,3,1175,0,0,0,1175
13,2,407,18,23,1,1198,0,0,0,0
13,3,407,18,23,3,1111,0,0,0,0
13,0,408,18,24,3,313,0,0,0,0
13,1,408,18,24,3,1176,0,0,0,1176
13,2,408,18,24,1,1200,0,0,0,0
13,3,408,18,24,3,1112,0,0,0,0
13,0,409,18,25,3,315,0,0,0,0
13,1,409,18,25,3,1177,0,0,0,1177
13,2,409,18,25,1,1202,0,0,0,0
13,3,409,18,25,3,1113,0,0,0,0
13,0,410,18,26,3,318,0,0,0,0
13,1,410,18,26,3,1178,0,0,0,1178
13,2,410,18,26,1,1204,0,0,0,0
13,3,410,18,26,3,1114,0,0,0,0
13,0,411,18,27,3,320,0,0,0,0
13,1,411,18,27,3,1179,0,0,0,1179
13,2,411,18,27,1,1206,0,0,0,0
13,3,411,18,27,3,1115,0,0,0,0
13,0,412,18,28,3,322,0,0,0,0
13,1,412,18,28,3,1180,0,0,0,1180
13,2,412,18,28,1,1208,0,0,0,0
13,3,412,18,28,3,1116,0,0,0,0
13,0,413,18,29,3,323,0,0,0,0
13,1,413,18,29,3,1181,0,0,0,1181
13,2,413,18,29,1,1210,0,0,0,0
13,3,413,18,29,3,1117,0,0,0,0
13,0,414,18,30,3,325,0,0,0,0
13,1,414,18,30,3,1182,0,0,0,1182
13,2,414,18,30,1,1212,0,0,0,0
13,3,414,18,30,3,1118,0,0,0,0
13,0,415,18,31,3,326,0,0,0,0
13,1,415,18,31,3,1183,0,0,0,1183
13,2,415,18,31,1,1214,0,0,0,0
13,3,415,18,31,3,1119,0,0,0,0
13,0,416,18,32,3,328,0,0,0,0
13,1,416,18,32,3,1184,0,0,0,1184
13,2,416,18,32,1,1216,0,0,1,0
13,3,416,18,32,3,1120,0,0,0,0
13,0,417,18,33,3,329,0,0,0,0
13,1,417,18,33,3,1185,0,0,0,1185
13,2,417,18,33,1,1217,0,0,1,0
13,3,417,18,33,3,1121,0,0,0,0
13,0,418,18,34,3,331,0,0,0,0
13,1,418,18,34,3,1186,0,0,0,1186
13,2,418,18,34,1,1218,0,0,1,0
13,3,418,18,34,3,1122,0,0,0,0
13,0,419,18,35,3,332,0,0,0,0
13,1,419,18,35,3,1187,0,0,0,1187
13,2,419,18,35,1,1219,0,0,1,0
13,3,419,18,35,3,1123,0,0,0,0
13,0,420,18,36,3,334,0,0,0,0
13,1,420,18,36,3,1188,0,0,0,1188
13,2,420,18,36,1,1220,0,0,1,0
13,3,420,18,36,3,1124,0,0,0,0
13,0,421,18,37,3,335,0,0,0,0
13,1,421,18,37,3,1189,0,0,0,1189
13,2,421,18,37,1,1221,0,0,1,0
13,3,421,18,37,3,1125,0,0,0,0
13,0,422,18,38,3,337,0,0,0,0
13,1,422,18,38,3,1190,0,0,0,1190
13,2,422,18,38,1,1222,0,0,1,0
13,3,422,18,38,3,1126,0,0,0,0
13,0,423,18,39,3,338,0,0,0,0
13,1,423,18,39,3,1191,0,0,0,1191
13,2,423,18,39,1,1223,0,0,1,0
13,3,423,18,39,3,1127,0,0,0,0
13,0,424,18,40,3,340,0,0,0,0
13,1,424,18,40,3,1192,0,0,0,1192
13,2,424,18,40,1,1224,0,0,1,0
13,3,424,18,40,3,1128,0,0,0,0
13,0,425,18,41,3,342,0,0,0,0
13,1,425,18,41,3,1193,0,0,0,1193
13,2,425,18,41,1,1225,0,0,1,0
13,3,425,18,41,3,1129,0,0,0,0
13,0,426,18,42,3,343,0,0,0,0
13,1,426,18,42,3,1194,0,0,0,1194
13,2,426,18,42,1,1226,0,0,1,0
13,3,426,18,42,3,1130,0,0,0,0
13,0,427,18,43,3,345,0,0,0,0
13,1,427,18,43,3,1195,0,0,0,1195
13,2,427,18,43,1,1227,0,0,1,0
13,3,427,18,43,3,1131,0,0,0,0
13,0,428,18,44,3,347,0,0,0,0
13,1,428,18,44,3,1196,0,0,0,1196
13,2,428,18,44,1,1228,0,0,1,0
13,3,428,18,44,3,1132,0,0,0,0
13,0,429,18,45,3,348,0,0,0,0
13,1,429,18,45,3,1197,0,0,0,1197
13,2,429,18,45,1,1229,0,0,1,0
13,3,429,18,45,3,1133,0,0,0,0
13,0,430,18,46,3,350,0,0,0,0
13,1,430,18,46,3,1198,0,0,0,1198
13,2,430,18,46,1,1230,0,0,1,0
13,3,430,18,46,3,1134,0,0,0,0
13,0,431,18,47,3,352,0,0,0,0
13,1,431,18,47,3,1199,0,0,0,1199
13,2,431,18,47,1,1231,0,0,1,0
13,3,431,18,47,3,1135,0,0,0,0
13,0,432,18,48,3,354,0,0,0,0
13,1,432,18,48,3,1200,0,0,0,1200
13,2,432,18,48,1,1232,0,0,1,0
13,3,432,18,48,3,1136,0,0,0,0
13,0,433,18,49,3,355,0,0,0,0
13,1,433,18,49,3,1201,0,0,0,1201
13,2,433,18,49,1,1233,0,0,1,0
13,3,433,18,49,3,1137,0,0,0,0
13,0,434,18,50,3,357,0,0,0,0
13,1,434,18,50,3,1202,0,0,0,1202
13,2,434,18,50,1,1234,0,0,1,0
13,3,434,18,50,3,1138,0,0,0,0
13,0,435,18,51,3,359,0,0,0,0
13,1,435,18,51,3,1203,0,0,0,1203
13,2,435,18,51,1,1235,0,0,1,0
13,3,435,18,51,3,1139,0,0,0,0
13,0,436,18,52,3,361,0,0,0,0
13,1,436,18,52,3,1204,0,0,0,1204
13,2,436,18,52,1,1236,0,0,1,0
13,3,436,18,52,3,1140,0,0,0,0
13,0,437,18,53,3,362,0,0,0,0
13,1,437,18,53,3,1205,0,0,0,1205
13,2,437,18,53,1,1237,0,0,1,0
13,3,437,18,53,3,1141,0,0,0,0
13,0,438,18,54,3,364,0,0,0,0
13,1,438,18,54,3,1206,0,0,0,1206
13,2,438,18,54,1,1238,0,0,1,0
13,3,438,18,54,3,1142,0,0,0,0
13,0,439,18,55,3,366,0,0,0,0
13,1,439,18,55,3,1207,0,0,0,1207
13,2,439,18,55,1,1239,0,0,1,0
13,3,439,18,55,3,1143,0,0,0,0
13,0,440,18,56,3,368,0,0,0,0
13,1,440,18,56,3,1208,0,0,0,1208
13,2,440,18,56,1,1240,0,0,1,0
13,3,440,18,56,3,1144,0,0,0,0
13,0,441,18,57,3,370,0,0,0,0
13,1,441,18,57,3,1209,0,0,0,1209
13,2,441,18,57,1,1241,0,0,1,0
13,3,441,18,57,3,1145,0,0,0,0
13,0,442,18,58,3,372,0,0,0,0
13,1,442,18,58,3,1210,0,0,0,1210
13,2,442,18,58,1,1242,0,0,1,0
13,3,442,18,58,3,1146,0,0,0,0
13,0,443,18,59,3,374,0,0,0,0
13,1,443,18,59,3,1211,0,0,0,1211
13,2,443,18,59,1,1243,0,0,1,0
13,3,443,18,59,3,1147,0,0,0,0
13,0,444,18,60,3,376,0,0,0,0
13,1,444,18,60,3,1212,0,0,0,1212
13,2,444,18,60,1,1244,0,0,1,0
13,3,444,18,60,3,1148,0,0,0,0
13,0,445,18,61,3,378,0,0,0,0
13,1,445,18,61,3,1213,0,0,0,1213
13,2,445,18,61,1,1245,0,0,1,0
13,3,445,18,61,3,1149,0,0,0,0
13,0,446,18,62,3,380,0,0,0,0
13,1,446,18,62,3,1214,0,0,0,1214
13,2,446,18,62,1,1246,0,0,1,0
13,3,446,18,62,3,1150,0,0,0,0
13,0,447,18,63,3,382,0,0,0,0
13,1,447,18,63,3,1215,0,0,0,1215
13,2,447,18,63,1,1247,0,0,1,0
13,3,447,18,63,3,1151,0,0,0,0
13,0,448,19,0,3,384,0,0,0,0
13,1,448,19,0,3,1216,0,0,0,1216
13,2,448,19,0,1,1216,0,0,0,0
13,3,448,19,0,3,1152,0,0,0,0
13,0,449,19,1,3,386,0,0,0,0
13,1,449,19,1,3,1217,0,0,0,1217
13,2,449,19,1,1,1218,0,0,0,0
13,3,449,19,1,3,1153,0,0,0,0
13,0,450,19,2,3,388,0,0,0,0
13,1,450,19,2,3,1218,0,0,0,1218
13,2,450,19,2,1,1220,0,0,0,0
13,3,450,19,2,3,1154,0,0,0,0
13,0,451,19,3,3,390,0,0,0,0
13,1,451,19,3,3,1219,0,0,0,1219
13,2,451,19,3,1,1222,0,0,0,0
13,3,451,19,3,3,1155,0,0,0,0
13,0,452,19,4,3,392,0,0,0,0
13,1,452,19,4,3,1220,0,0,0,1220
13,2,452,19,4,1,1224,0,0,0,0
13,3,452,19,4,3,1156,0,0,0,0
13,0,453,19,5,3,394,0,0,0,0
13,1,453,19,5,3,1221,0,0,0,1221
13,2,453,19,5,1,1226,0,0,0,0
13,3,453,19,5,3,1157,0,0,0,0
13,0,454,19,6,3,396,0,0,0,0
13,1,454,19,6,3,1222,0,0,0,1222
13,2,454,19,6,1,1228,0,0,0,0
13,3,454,19,6,3,1158,0,0,0,0
13,0,455,19,7,3,398,0,0,0,0
13,1,455,19,7,3,1223,0,0,0,1223
13,2,455,19,7,1,1230,0,0,0,0
13,3,455,19,7,3,1159,0,0,0,0
13,0,456,19,8,3,401,0,0,0,0
13,1,456,19,8,3,1224,0,0,0,1224
13,2,456,19,8,1,1232,0,0,0,0
13,3,456,19,8,3,1160,0,0,0,0
13,0,457,19,9,3,403,0,0,0,0
13,1,457,19,9,3,1225,0,0,0,1225
13,2,457,19,9,1,1234,0,0,0,0
13,3,457,19,9,3,1161,0,0,0,0
13,0,458,19,10,3,405,0,0,0,0
13,1,458,19,10,3,1226,0,0,0,1226
13,2,458,19,10,1,1236,0,0,0,0
13,3,458,19,10,3,1162,0,0,0,0
13,0,459,19,11,3,407,0,0,0,0
13,1,459,19,11,3,1227,0,0,0,1227
13,2,459,19,11,1,1238,0,0,0,0
13,3,459,19,11,3,1163,0,0,0,0
13,0,460,19,12,3,410,0,0,0,0
13,1,460,19,12,3,1228,0,0,0,1228
13,2,460,19,12,1,1240,0,0,0,0
13,3,460,19,12,3,1164,0,0,0,0
13,0,461,19,13,3,412,0,0,0,0
13,1,461,19,13,3,1229,0,0,0,1229
13,2,461,19,13,1,1242,0,0,0,0
13,3,461,19,13,3,1165,0,0,0,0
13,0,462,19,14,3,415,0,0,0,0
13,1,462,19,14,3,1230,0,0,0,1230
13,2,462,19,14,1,1244,0,0,0,0
13,3,462,19,14,3,1166,0,0,0,0
13,0,463,19,15,3,417,0,0,0,0
13,1,463,19,15,3,1231,0,0,0,1231
13,2,463,19,15,1,1246,0,0,0,0
13,3,463,19,15,3,1167,0,0,0,0
13,0,464,19,16,3,420,0,0,0,0
13,1,464,19,16,3,1232,0,0,0,1232
13,2,464,19,16,1,1248,0,0,0,0
13,3,464,19,16,3,1168,0,0,0,0
13,0,465,19,17,3,422,0,0,0,0
13,1,465,19,17,3,1233,0,0,0,1233
13,2,465,19,17,1,1250,0,0,0,0
13,3,465,19,17,3,1169,0,0,0,0
13,0,466,19,18,3,425,0,0,0,0
13,1,466,19,18,3,1234,0,0,0,1234
13,2,466,19,18,1,1252,0,0,0,0
13,3,466,19,18,3,1170,0,0,0,0
13,0,467,19,19,3,427,0,0,0,0
13,1,467,19,19,3,1235,0,0,0,1235
13,2,467,19,19,1,1254,0,0,0,0
13,3,467,19,19,3,1171,0,0,0,0
13,0,468,19,20,3,430,0,0,0,0
13,1,468,19,20,3,1236,0,0,0,1236
13,2,468,19,20,1,1256,0,0,0,0
13,3,468,19,20,3,1172,0,0,0,0
13,0,469,19,21,3,432,0,0,0,0
13,1,469,19,21,3,1237,0,0,0,1237
13,2,469,19,21,1,1258,0,0,0,0
13,3,469,19,21,3,1173,0,0,0,0
13,0,470,19,22,3,435,0,0,0,0
13,1,470,19,22,3,1238,0,0,0,1238
13,2,470,19,22,1,1260,0,0,0,0
13,3,470,19,22,3,1174,0,0,0,0
13,0,471,19,23,3,438,0,0,0,0
13,1,471,19,23,3,1239,0,0,0,1239
13,2,471,19,23,1,1262,0,0,0,0
13,3,471,19,23,3,1175,0,0,0,0
13,0,472,19,24,3,441,0,0,0,0
13,1,472,19,24,3,1240,0,0,0,1240
13,2,472,19,24,1,1264,0,0,0,0
13,3,472,19,24,3,1176,0,0,0,0
13,0,473,19,25,3,443,0,0,0,0
13,1,473,19,25,3,1241,0,0,0,1241
13,2,473,19,25,1,1266,0,0,0,0
13,3,473,19,25,3,1177,0,0,0,0
13,0,474,19,26,3,446,0,0,0,0
13,1,474,19,26,3,1242,0,0,0,1242
13,2,474,19,26,1,1268,0,0,0,0
13,3,474,19,26,3,1178,0,0,0,0
13,0,475,19,27,3,448,0,0,0,0
13,1,475,19,27,3,1243,0,0,0,1243
13,2,475,19,27,1,1270,0,0,0,0
13,3,475,19,27,3,1179,0,0,0,0
13,0,476,19,28,3,450,0,0,0,0
13,1,476,19,28,3,1244,0,0,0,1244
13,2,476,19,28,1,1272,0,0,0,0
13,3,476,19,28,3,1180,0,0,0,0
13,0,477,19,29,3,451,0,0,0,0
13,1,477,19,29,3,1245,0,0,0,1245
13,2,477,19,29,1,1274,0,0,0,0
13,3,477,19,29,3,1181,0,0,0,0
13,0,478,19,30,3,453,0,0,0,0
13,1,478,19,30,3,1246,0,0,0,1246
13,2,478,19,30,1,1276,0,0,0,0
13,3,478,19,30,3,1182,0,0,0,0
13,0,479,19,31,3,454,0,0,0,0
13,1,479,19,31,3,1247,0,0,0,1247
13,2,479,19,31,1,1278,0,0,0,0
13,3,479,19,31,3,1183,0,0,0,0
13,0,480,19,32,3,456,0,0,0,0
13,1,480,19,32,3,1248,0,0,0,1248
13,2,480,19,32,1,1280,0,0,1,0
13,3,480,19,32,3,1184,0,0,0,0
13,0,481,19,33,3,457,0,0,0,0
13,1,481,19,33,3,1249,0,0,0,1249
13,2,481,19,33,1,1281,0,0,1,0
13,3,481,19,33,3,1185,0,0,0,0
13,0,482,19,34,3,459,0,0,0,0
13,1,482,19,34,3,1250,0,0,0,1250
13,2,482,19,34,1,1282,0,0,1,0
13,3,482,19,34,3,1186,0,0,0,0
13,0,483,19,35,3,460,0,0,0,0
13,1,483,19,35,3,1251,0,0,0,1251
13,2,483,19,35,1,1283,0,0,1,0
13,3,483,19,35,3,1187,0,0,0,0
13,0,484,19,36,3,462,0,0,0,0
13,1,484,19,36,3,1252,0,0,0,1252
13,2,484,19,36,1,1284,0,0,1,0
13,3,484,19,36,3,1188,0,0,0,0
13,0,485,19,37,3,463,0,0,0,0
13,1,485,19,37,3,1253,0,0,0,1253
13,2,485,19,37,1,1285,0,0,1,0
13,3,485,19,37,3,1189,0,0,0,0
13,0,486,19,38,3,465,0,0,0,0
13,1,486,19,38,3,1254,0,0,0,1254
13,2,486,19,38,1,1286,0,0,1,0
13,3,486,19,38,3,1190,0,0,0,0
13,0,487,19,39,3,466,0,0,0,0
13,1,487,19,39,3,1255,0,0,0,1255
13,2,487,19,39,1,1287,0,0,1,0
13,3,487,19,39,3,1191,0,0,0,0
13,0,488,19,40,3,468,0,0,0,0
13,1,488,19,40,3,1256,0,0,0,1256
13,2,488,19,40,1,1288,0,0,1,0
13,3,488,19,40,3,1192,0,0,0,0
13,0,489,19,41,3,470,0,0,0,0
13,1,489,19,41,3,1257,0,0,0,1257
13,2,489,19,41,1,1289,0,0,1,0
13,3,489,19,41,3,1193,0,0,0,0
13,0,490,19,42,3,471,0,0,0,0
13,1,490,19,42,3,1258,0,0,0,1258
13,2,490,19,42,1,1290,0,0,1,0
13,3,490,19,42,3,1194,0,0,0,0
13,0,491,19,43,3,473,0,0,0,0
13,1,491,19,43,3,1259,0,0,0,1259
13,2,491,19,43,1,1291,0,0,1,0
13,3,491,19,43,3,1195,0,0,0,0
13,0,492,19,44,3,475,0,0,0,0
13,1,492,19,44,3,1260,0,0,0,1260
13,2,492,19,44,1,1292,0,0,1,0
13,3,492,19,44,3,1196,0,0,0,0
13,0,493,19,45,3,476,0,0,0,0
13,1,493,19,45,3,1261,0,0,0,1261
13,2,493,19,45,1,1293,0,0,1,0
13,3,493,19,45,3,1197,0,0,0,0
13,0,494,19,46,3,478,0,0,0,0
13,1,494,19,46,3,1262,0,0,0,1262
13,2,494,19,46,1,1294,0,0,1,0
13,3,494,19,46,3,1198,0,0,0,0
13,0,495,19,47,3,480,0,0,0,0
13,1,495,19,47,3,1263,0,0,0,1263
13,2,495,19,47,1,1295,0,0,1,0
13,3,495,19,47,3,1199,0,0,0,0
13,0,496,19,48,3,482,0,0,0,0
13,1,496,19,48,3,1264,0,0,0,1264
13,2,496,19,48,1,1296,0,0,1,0
13,3,496,19,48,3,1200,0,0,0,0
13,0,497,19,49,3,483,0,0,0,0
13,1,497,19,49,3,1265,0,0,0,1265
13,2,497,19,49,1,1297,0,0,1,0
13,3,497,19,49,3,1201,0,0,0,0
13,0,498,19,50,3,485,0,0,0,0
13,1,498,19,50,3,1266,0,0,0,1266
13,2,498,19,50,1,1298,0,0,1,0
13,3,498,19,50,3,1202,0,0,0,0
13,0,499,19,51,3,487,0,0,0,0
13,1,499,19,51,3,1267,0,0,0,1267
13,2,499,19,51,1,1299,0,0,1,0
13,3,499,19,51,3,1203,0,0,0,0
13,0,500,19,52,3,489,0,0,0,0
13,1,500,19,52,3,1268,0,0,0,1268
13,2,500,19,52,1,1300,0,0,1,0
13,3,500,19,52,3,1204,0,0,0,0
13,0,501,19,53,3,490,0,0,0,0
13,1,501,19,53,3,1269,0,0,0,1269
13,2,501,19,53,1,1301,0,0,1,0
13,3,501,19,53,3,1205,0,0,0,0
13,0,502,19,54,3,492,0,0,0,0
13,1,502,19,54,3,1270,0,0,0,1270
13,2,502,19,54,1,1302,0,0,1,0
13,3,502,19,54,3,1206,0,0,0,0
13,0,503,19,55,3,494,0,0,0,0
13,1,503,19,55,3,1271,0,0,0,1271
13,2,503,19,55,1,1303,0,0,1,0
13,3,503,19,55,3,1207,0,0,0,0
13,0,504,19,56,3,496,0,0,0,0
13,1,504,19,56,3,1272,0,0,0,1272
13,2,504,19,56,1,1304,0,0,1,0
13,3,504,19,56,3,1208,0,0,0,0
13,0,505,19,57,3,498,0,0,0,0
13,1,505,19,57,3,1273,0,0,0,1273
13,2,505,19,57,1,1305,0,0,1,0
13,3,505,19,57,3,1209,0,0,0,0
13,0,506,19,58,3,500,0,0,0,0
13,1,506,19,58,3,1274,0,0,0,1274
13,2,506,19,58,1,1306,0,0,1,0
13,3,506,19,58,3,1210,0,0,0,0
13,0,507,19,59,3,502,0,0,0,0
13,1,507,19,59,3,1275,0,0,0,1275
13,2,507,19,59,1,1307,0,0,1,0
13,3,507,19,59,3,1211,0,0,0,0
13,0,508,19,60,3,504,0,0,0,0
13,1,508,19,60,3,1276,0,0,0,1276
13,2,508,19,60,1,1308,0,0,1,0
13,3,508,19,60,3,1212,0,0,0,0
13,0,509,19,61,3,506,0,0,0,0
13,1,509,19,61,3,1277,0,0,0,1277
13,2,509,19,61,1,1309,0,0,1,0
13,3,509,19,61,3,1213,0,0,0,0
13,0,510,19,62,3,508,0,0,0,0
13,1,510,19,62,3,1278,0,0,0,1278
13,2,510,19,62,1,1310,0,0,1,0
13,3,510,19,62,3,1214,0,0,0,0
13,0,511,19,63,3,510,0,0,0,0
13,1,511,19,63,3,1279,0,0,0,1279
13,2,511,19,63,1,1311,0,0,1,0
13,3,511,19,63,3,1215,0,0,0,0
13,0,512,20,0,3,512,0,0,0,0
13,1,512,20,0,3,1280,0,0,0,1280
13,2,512,20,0,1,1280,0,0,0,0
13,3,512,20,0,3,1216,0,0,0,0
13,0,513,20,1,3,514,0,0,0,0
13,1,513,20,1,3,1281,0,0,0,1281
13,2,513,20,1,1,1282,0,0,0,0
13,3,513,20,1,3,1217,0,0,0,0
13,0,514,20,2,3,516,0,0,0,0
13,1,514,20,2,3,1282,0,0,0,1282
13,2,514,20,2,1,1284,0,0,0,0
13,3,514,20,2,3,1218,0,0,0,0
13,0,515,20,3,3,518,0,0,0,0
13,1,515,20,3,3,1283,0,0,0,1283
13,2,515,20,3,1,1286,0,0,0,0
13,3,515,20,3,3,1219,0,0,0,0
13,0,516,20,4,3,520,0,0,0,0
13,1,516,20,4,3,1284,0,0,0,1284
13,2,516,20,4,1,1288,0,0,0,0
13,3,516,20,4,3,1220,0,0,0,0
13,0,517,20,5,3,522,0,0,0,0
13,1,517,20,5,3,1285,0,0,0,1285
13,2,517,20,5,1,1290,0,0,0,0
13,3,517,20,5,3,1221,0,0,0,0
13,0,518,20,6,3,524,0,0,0,0
13,1,518,20,6,3,1286,0,0,0,1286
13,2,518,20,6,1,1292,0,0,0,0
13,3,518,20,6,3,1222,0,0,0,0
13,0,519,20,7,3,526,0,0,0,0
13,1,519,20,7,3,1287,0,0,0,1287
13,2,519,20,7,1,1294,0,0,0,0
13,3,519,20,7,3,1223,0,0,0,0
13,0,520,20,8,3,529,0,0,0,0
13,1,520,20,8,3,1288,0,0,0,1288
13,2,520,20,8,1,1296,0,0,0,0
13,3,520,20,8,3,1224,0,0,0,0
13,0,521,20,9,3,531,0,0,0,0
13,1,521,20,9,3,1289,0,0,0,1289
13,2,521,20,9,1,1298,0,0,0,0
13,3,521,20,9,3,1225,0,0,0,0
13,0,522,20,10,3,533,0,0,0,0
13,1,522,20,10,3,1290,0,0,0,1290
13,2,522,20,10,1,1300,0,0,0,0
13,3,522,20,10,3,1226,0,0,0,0
13,0,523,20,11,3,535,0,0,0,0
13,1,523,20,11,3,1291,0,0,0,1291
13,2,523,20,11,1,1302,0,0,0,0
13,3,523,20,11,3,1227,0,0,0,0
13,0,524,20,12,3,538,0,0,0,0
13,1,524,20,12,3,1292,0,0,0,1292
13,2,524,20,12,1,1304,0,0,0,0
13,3,524,20,12,3,1228,0,0,0,0
13,0,525,20,13,3,540,0,0,0,0
13,1,525,20,13,3,1293,0,0,0,1293
13,2,525,20,13,1,1306,0,0,0,0
13,3,525,20,13,3,1229,0,0,0,0
13,0,526,20,14,3,543,0,0,0,0
13,1,526,20,14,3,1294,0,0,0,1294
13,2,526,20,14,1,1308,0,0,0,0
13,3,526,20,14,3,1230,0,0,0,0
13,0,527,20,15,3,545,0,0,0,0
13,1,527,20,15,3,1295,0,0,0,1295
13,2,527,20,15,1,1310,0,0,0,0
13,3,527,20,15,3,1231,0,0,0,0
13,0,528,20,16,3,548,0,0,0,0
13,1,528,20,16,3,1296,0,0,0,1296
13,2,528,20,16,1,1312,0,0,0,0
13,3,528,20,16,3,1232,0,0,0,0
13,0,529,20,17,3,550,0,0,0,0
13,1,529,20,17,3,1297,0,0,0,1297
13,2,529,20,17,1,1314,0,0,0,0
13,3,529,20,17,3,1233,0,0,0,0
13,0,530,20,18,3,553,0,0,0,0
13,1,530,20,18,3,1298,0,0,0,1298
13,2,530,20,18,1,1316,0,0,0,0
13,3,530,20,18,3,1234,0,0,0,0
13,0,531,20,19,3,555,0,0,0,0
13,1,531,20,19,3,1299,0,0,0,1299
13,2,531,20,19,1,1318,0,0,0,0
13,3,531,20,19,3,1235,0,0,0,0
13,0,532,20,20,3,558,0,0,0,0
13,1,532,20,20,3,1300,0,0,0,1300
13,2,532,20,20,1,1320,0,0,0,0
13,3,532,20,20,3,1236,0,0,0,0
13,0,533,20,21,3,560,0,0,0,0
13,1,533,20,21,3,1301,0,0,0,1301
13,2,533,20,21,1,1322,0,0,0,0
13,3,533,20,21,3,1237,0,0,0,0
13,0,534,20,22,3,563,0,0,0,0
13,1,534,20,22,3,1302,0,0,0,1302
13,2,534,20,22,1,1324,0,0,0,0
13,3,534,20,22,3,1238,0,0,0,0
13,0,535,20,23,3,566,0,0,0,0
13,1,535,20,23,3,1303,0,0,0,1303
13,2,535,20,23,1,1326,0,0,0,0
13,3,535,20,23,3,1239,0,0,0,0
13,0,536,20,24,3,569,0,0,0,0
13,1,536,20,24,3,1304,0,0,0,1304
13,2,536,20,24,1,1328,0,0,0,0
13,3,536,20,24,3,1240,0,0,0,0
13,0,537,20,25,3,571,0,0,0,0
13,1,537,20,25,3,1305,0,0,0,1305
13,2,537,20,25,1,1330,0,0,0,0
13,3,537,20,25,3,1241,0,0,0,0
13,0,538,20,26,3,574,0,0,0,0
13,1,538,20,26,3,1306,0,0,0,1306
13,2,538,20,26,1,1332,0,0,0,0
13,3,538,20,26,3,1242,0,0,0,0
13,0,539,20,27,3,576,0,0,0,0
13,1,539,20,27,3,1307,0,0,0,1307
13,2,539,20,27,1,1334,0,0,0,0
13,3,539,20,27,3,1243,0,0,0,0
13,0,540,20,28,3,578,0,0,0,0
13,1,540,20,28,3,1308,0,0,0,1308
13,2,540,20,28,1,1336,0,0,0,0
13,3,540,20,28,3,1244,0,0,0,0
13,0,541,20,29,3,579,0,0,0,0
13,1,541,20,29,3,1309,0,0,0,1309
13,2,541,20,29,1,1338,0,0,0,0
13,3,541,20,29,3,1245,0,0,0,0
13,0,542,20,30,3,581,0,0,0,0
13,1,542,20,30,3,1310,0,0,0,1310
13,2,542,20,30,1,1340,0,0,0,0
13,3,542,20,30,3,1246,0,0,0,0
13,0,543,20,31,3,582,0,0,0,0
13,1,543,20,31,3,1311,0,0,0,1311
13,2,543,20,31,1,1342,0,0,0,0
13,3,543,20,31,3,1247,0,0,0,0
13,0,544,20,32,3,584,0,0,0,0
13,1,544,20,32,3,1312,0,0,0,1312
13,2,544,20,32,1,1344,0,0,1,0
13,3,544,20,32,3,1248,0,0,0,0
13,0,545,20,33,3,585,0,0,0,0
13,1,545,20,33,3,1313,0,0,0,1313
13,2,545,20,33,1,1345,0,0,1,0
13,3,545,20,33,3,1249,0,0,0,0
13,0,546,20,34,3,587,0,0,0,0
13,1,546,20,34,3,1314,0,0,0,1314
