test_id,subtest,cyc,stored_E,f_val,op_code,result,uf,ovf,rollover,extra
12,7,0,2,31,3,0,1,0,0,0
12,7,1,2,31,1,190,0,0,0,31
12,7,2,2,31,2,159,0,0,0,0
12,8,0,2,63,3,0,1,0,0,0
12,8,1,2,63,1,223,0,0,1,63
12,8,2,2,63,2,191,0,0,0,0
12,9,0,3,0,3,0,1,0,0,0
12,9,1,3,0,1,192,0,0,0,0
12,9,2,3,0,2,192,0,0,0,0
12,10,0,3,31,3,0,1,0,0,0
12,10,1,3,31,1,254,0,0,0,31
12,10,2,3,31,2,223,0,0,0,0
12,11,0,3,63,3,0,1,0,0,0
12,11,1,3,63,1,287,0,0,1,63
12,11,2,3,63,2,255,0,0,0,0
12,12,0,4,0,3,0,1,0,0,0
12,12,1,4,0,1,256,0,0,0,0
12,12,2,4,0,2,256,0,0,0,0
12,13,0,4,31,3,0,1,0,0,0
12,13,1,4,31,1,318,0,0,0,31
12,13,2,4,31,2,287,0,0,0,0
12,14,0,4,63,3,0,1,0,0,0
12,14,1,4,63,1,351,0,0,1,63
12,14,2,4,63,2,319,0,0,0,0
12,15,0,5,0,3,0,1,0,0,0
12,15,1,5,0,1,320,0,0,0,0
12,15,2,5,0,2,320,0,0,0,0
12,16,0,5,31,3,0,1,0,0,0
12,16,1,5,31,1,382,0,0,0,31
12,16,2,5,31,2,351,0,0,0,0
12,17,0,5,63,3,0,1,0,0,0
12,17,1,5,63,1,415,0,0,1,63
12,17,2,5,63,2,383,0,0,0,0
12,18,0,6,0,3,0,1,0,0,0
12,18,1,6,0,1,384,0,0,0,0
12,18,2,6,0,2,384,0,0,0,0
12,19,0,6,31,3,0,1,0,0,0
12,19,1,6,31,1,446,0,0,0,31
12,19,2,6,31,2,415,0,0,0,0
12,20,0,6,63,3,0,1,0,0,0
12,20,1,6,63,1,479,0,0,1,63
12,20,2,6,63,2,447,0,0,0,0
12,21,0,7,0,3,0,1,0,0,0
12,21,1,7,0,1,448,0,0,0,0
12,21,2,7,0,2,448,0,0,0,0
12,22,0,7,31,3,0,1,0,0,0
12,22,1,7,31,1,510,0,0,0,31
12,22,2,7,31,2,479,0,0,0,0
12,23,0,7,63,3,0,1,0,0,0
12,23,1,7,63,1,543,0,0,1,63
12,23,2,7,63,2,511,0,0,0,0
12,24,0,8,0,3,0,1,0,0,0
12,24,1,8,0,1,512,0,0,0,0
12,24,2,8,0,2,512,0,0,0,0
12,25,0,8,31,3,0,1,0,0,0
12,25,1,8,31,1,574,0,0,0,31
12,25,2,8,31,2,543,0,0,0,0
12,26,0,8,63,3,0,1,0,0,0
12,26,1,8,63,1,607,0,0,1,63
12,26,2,8,63,2,575,0,0,0,0
12,27,0,9,0,3,0,1,0,0,0
12,27,1,9,0,1,576,0,0,0,0
12,27,2,9,0,2,576,0,0,0,0
12,28,0,9,31,3,0,1,0,0,0
12,28,1,9,31,1,638,0,0,0,31
12,28,2,9,31,2,607,0,0,0,0
12,29,0,9,63,3,0,1,0,0,0
12,29,1,9,63,1,671,0,0,1,63
12,29,2,9,63,2,639,0,0,0,0
12,30,0,10,0,3,0,1,0,0,0
12,30,1,10,0,1,640,0,0,0,0
12,30,2,10,0,2,640,0,0,0,0
12,31,0,10,31,3,0,1,0,0,0
12,31,1,10,31,1,702,0,0,0,31
12,31,2,10,31,2,671,0,0,0,0
12,32,0,10,63,3,0,1,0,0,0
12,32,1,10,63,1,735,0,0,1,63
12,32,2,10,63,2,703,0,0,0,0
12,33,0,11,0,3,0,1,0,0,0
12,33,1,11,0,1,704,0,0,0,0
12,33,2,11,0,2,704,0,0,0,0
12,34,0,11,31,3,0,1,0,0,0
12,34,1,11,31,1,766,0,0,0,31
12,34,2,11,31,2,735,0,0,0,0
12,35,0,11,63,3,0,1,0,0,0
12,35,1,11,63,1,799,0,0,1,63
12,35,2,11,63,2,767,0,0,0,0
12,36,0,12,0,3,0,1,0,0,0
12,36,1,12,0,1,768,0,0,0,0
12,36,2,12,0,2,768,0,0,0,0
12,37,0,12,31,3,0,1,0,0,0
12,37,1,12,31,1,830,0,0,0,31
12,37,2,12,31,2,799,0,0,0,0
12,38,0,12,63,3,0,1,0,0,0
12,38,1,12,63,1,863,0,0,1,63
12,38,2,12,63,2,831,0,0,0,0
12,39,0,13,0,3,0,1,0,0,0
12,39,1,13,0,1,832,0,0,0,0
12,39,2,13,0,2,832,0,0,0,0
12,40,0,13,31,3,0,1,0,0,0
12,40,1,13,31,1,894,0,0,0,31
12,40,2,13,31,2,863,0,0,0,0
12,41,0,13,63,3,0,1,0,0,0
12,41,1,13,63,1,927,0,0,1,63
12,41,2,13,63,2,895,0,0,0,0
12,42,0,14,0,3,0,1,0,0,0
12,42,1,14,0,1,896,0,0,0,0
12,42,2,14,0,2,896,0,0,0,0
12,43,0,14,31,3,0,1,0,0,0
12,43,1,14,31,1,958,0,0,0,31
12,43,2,14,31,2,927,0,0,0,0
12,44,0,14,63,3,0,1,0,0,0
12,44,1,14,63,1,991,0,0,1,63
12,44,2,14,63,2,959,0,0,0,0
12,45,0,15,0,3,0,1,0,0,0
12,45,1,15,0,1,960,0,0,0,0
12,45,2,15,0,2,960,0,0,0,0
12,46,0,15,31,3,0,1,0,0,0
12,46,1,15,31,1,1022,0,0,0,31
12,46,2,15,31,2,991,0,0,0,0
12,47,0,15,63,3,0,1,0,0,0
12,47,1,15,63,1,1055,0,0,1,63
12,47,2,15,63,2,1023,0,0,0,0
12,48,0,16,0,3,0,0,0,0,0
12,48,1,16,0,1,1024,0,0,0,0
12,48,2,16,0,2,1024,0,0,0,0
12,49,0,16,31,3,70,0,0,0,0
12,49,1,16,31,1,1086,0,0,0,31
12,49,2,16,31,2,1055,0,0,0,0
12,50,0,16,63,3,126,0,0,0,0
12,50,1,16,63,1,1119,0,0,1,63
12,50,2,16,63,2,1087,0,0,0,0
12,51,0,17,0,3,128,0,0,0,0
12,51,1,17,0,1,1088,0,0,0,0
12,51,2,17,0,2,1088,0,0,0,0
12,52,0,17,31,3,198,0,0,0,0
12,52,1,17,31,1,1150,0,0,0,31
12,52,2,17,31,2,1119,0,0,0,0
12,53,0,17,63,3,254,0,0,0,0
12,53,1,17,63,1,1183,0,0,1,63
12,53,2,17,63,2,1151,0,0,0,0
12,54,0,18,0,3,256,0,0,0,0
12,54,1,18,0,1,1152,0,0,0,0
12,54,2,18,0,2,1152,0,0,0,0
12,55,0,18,31,3,326,0,0,0,0
12,55,1,18,31,1,1214,0,0,0,31
12,55,2,18,31,2,1183,0,0,0,0
12,56,0,18,63,3,382,0,0,0,0
12,56,1,18,63,1,1247,0,0,1,63
12,56,2,18,63,2,1215,0,0,0,0
12,57,0,19,0,3,384,0,0,0,0
12,57,1,19,0,1,1216,0,0,0,0
12,57,2,19,0,2,1216,0,0,0,0
12,58,0,19,31,3,454,0,0,0,0
12,58,1,19,31,1,1278,0,0,0,31
12,58,2,19,31,2,1247,0,0,0,0
12,59,0,19,63,3,510,0,0,0,0
12,59,1,19,63,1,1311,0,0,1,63
12,59,2,19,63,2,1279,0,0,0,0
12,60,0,20,0,3,512,0,0,0,0
12,60,1,20,0,1,1280,0,0,0,0
12,60,2,20,0,2,1280,0,0,0,0
12,61,0,20,31,3,582,0,0,0,0
12,61,1,20,31,1,1342,0,0,0,31
12,61,2,20,31,2,1311,0,0,0,0
12,62,0,20,63,3,638,0,0,0,0
12,62,1,20,63,1,1375,0,0,1,63
12,62,2,20,63,2,1343,0,0,0,0
12,63,0,21,0,3,640,0,0,0,0
12,63,1,21,0,1,1344,0,0,0,0
12,63,2,21,0,2,1344,0,0,0,0
12,64,0,21,31,3,710,0,0,0,0
12,64,1,21,31,1,1406,0,0,0,31
12,64,2,21,31,2,1375,0,0,0,0
12,65,0,21,63,3,766,0,0,0,0
12,65,1,21,63,1,1439,0,0,1,63
12,65,2,21,63,2,1407,0,0,0,0
12,66,0,22,0,3,768,0,0,0,0
12,66,1,22,0,1,1408,0,0,0,0
12,66,2,22,0,2,1408,0,0,0,0
12,67,0,22,31,3,838,0,0,0,0
12,67,1,22,31,1,1470,0,0,0,31
12,67,2,22,31,2,1439,0,0,0,0
12,68,0,22,63,3,894,0,0,0,0
12,68,1,22,63,1,1503,0,0,1,63
12,68,2,22,63,2,1471,0,0,0,0
12,69,0,23,0,3,896,0,0,0,0
12,69,1,23,0,1,1472,0,0,0,0
12,69,2,23,0,2,1472,0,0,0,0
12,70,0,23,31,3,966,0,0,0,0
12,70,1,23,31,1,1534,0,0,0,31
12,70,2,23,31,2,1503,0,0,0,0
12,71,0,23,63,3,1022,0,0,0,0
12,71,1,23,63,1,1567,0,0,1,63
12,71,2,23,63,2,1535,0,0,0,0
12,72,0,24,0,3,1024,0,0,0,0
12,72,1,24,0,1,1536,0,0,0,0
12,72,2,24,0,2,1536,0,0,0,0
12,73,0,24,31,3,1094,0,0,0,0
12,73,1,24,31,1,1598,0,0,0,31
12,73,2,24,31,2,1567,0,0,0,0
12,74,0,24,63,3,1150,0,0,0,0
12,74,1,24,63,1,1631,0,0,1,63
12,74,2,24,63,2,1599,0,0,0,0
12,75,0,25,0,3,1152,0,0,0,0
12,75,1,25,0,1,1600,0,0,0,0
12,75,2,25,0,2,1600,0,0,0,0
12,76,0,25,31,3,1222,0,0,0,0
12,76,1,25,31,1,1662,0,0,0,31
12,76,2,25,31,2,1631,0,0,0,0
12,77,0,25,63,3,1278,0,0,0,0
12,77,1,25,63,1,1695,0,0,1,63
12,77,2,25,63,2,1663,0,0,0,0
12,78,0,26,0,3,1280,0,0,0,0
12,78,1,26,0,1,1664,0,0,0,0
12,78,2,26,0,2,1664,0,0,0,0
12,79,0,26,31,3,1350,0,0,0,0
12,79,1,26,31,1,1726,0,0,0,31
12,79,2,26,31,2,1695,0,0,0,0
12,80,0,26,63,3,1406,0,0,0,0
12,80,1,26,63,1,1759,0,0,1,63
12,80,2,26,63,2,1727,0,0,0,0
12,81,0,27,0,3,1408,0,0,0,0
12,81,1,27,0,1,1728,0,0,0,0
12,81,2,27,0,2,1728,0,0,0,0
12,82,0,27,31,3,1478,0,0,0,0
12,82,1,27,31,1,1790,0,0,0,31
12,82,2,27,31,2,1759,0,0,0,0
12,83,0,27,63,3,1534,0,0,0,0
12,83,1,27,63,1,1823,0,0,1,63
12,83,2,27,63,2,1791,0,0,0,0
12,84,0,28,0,3,1536,0,0,0,0
12,84,1,28,0,1,1792,0,0,0,0
12,84,2,28,0,2,1792,0,0,0,0
12,85,0,28,31,3,1606,0,0,0,0
12,85,1,28,31,1,1854,0,0,0,31
12,85,2,28,31,2,1823,0,0,0,0
12,86,0,28,63,3,1662,0,0,0,0
12,86,1,28,63,1,1887,0,0,1,63
12,86,2,28,63,2,1855,0,0,0,0
12,87,0,29,0,3,1664,0,0,0,0
12,87,1,29,0,1,1856,0,0,0,0
12,87,2,29,0,2,1856,0,0,0,0
12,88,0,29,31,3,1734,0,0,0,0
12,88,1,29,31,1,1918,0,0,0,31
12,88,2,29,31,2,1887,0,0,0,0
12,89,0,29,63,3,1790,0,0,0,0
12,89,1,29,63,1,1951,0,0,1,63
12,89,2,29,63,2,1919,0,0,0,0
12,90,0,30,0,3,1792,0,0,0,0
12,90,1,30,0,1,1920,0,0,0,0
12,90,2,30,0,2,1920,0,0,0,0
12,91,0,30,31,3,1862,0,0,0,0
12,91,1,30,31,1,1982,0,0,0,31
12,91,2,30,31,2,1951,0,0,0,0
12,92,0,30,63,3,1918,0,0,0,0
12,92,1,30,63,1,2015,0,0,1,63
12,92,2,30,63,2,1983,0,0,0,0
12,93,0,31,0,3,1920,0,0,0,0
12,93,1,31,0,1,1984,0,0,0,0
12,93,2,31,0,2,1984,0,0,0,0
12,94,0,31,31,3,1990,0,0,0,0
12,94,1,31,31,1,2046,0,0,0,31
12,94,2,31,31,2,2015,0,0,0,0
12,95,0,31,63,3,2046,0,0,0,0
12,95,1,31,63,1,2079,0,0,1,63
12,95,2,31,63,2,2047,0,0,0,0
12,96,0,32,0,3,2048,0,0,0,0
12,96,1,32,0,1,2048,0,0,0,0
12,96,2,32,0,2,2048,0,0,0,0
12,97,0,32,31,3,2118,0,0,0,0
12,97,1,32,31,1,2110,0,0,0,31
12,97,2,32,31,2,2079,0,0,0,0
12,98,0,32,63,3,2174,0,0,0,0
12,98,1,32,63,1,2143,0,0,1,63
12,98,2,32,63,2,2111,0,0,0,0
12,99,0,33,0,3,2176,0,0,0,0
12,99,1,33,0,1,2112,0,0,0,0
12,99,2,33,0,2,2112,0,0,0,0
12,100,0,33,31,3,2246,0,0,0,0
12,100,1,33,31,1,2174,0,0,0,31
12,100,2,33,31,2,2143,0,0,0,0
12,101,0,33,63,3,2302,0,0,0,0
12,101,1,33,63,1,2207,0,0,1,63
12,101,2,33,63,2,2175,0,0,0,0
12,102,0,34,0,3,2304,0,0,0,0
12,102,1,34,0,1,2176,0,0,0,0
12,102,2,34,0,2,2176,0,0,0,0
12,103,0,34,31,3,2374,0,0,0,0
12,103,1,34,31,1,2238,0,0,0,31
12,103,2,34,31,2,2207,0,0,0,0
12,104,0,34,63,3,2430,0,0,0,0
12,104,1,34,63,1,2271,0,0,1,63
12,104,2,34,63,2,2239,0,0,0,0
12,105,0,35,0,3,2432,0,0,0,0
12,105,1,35,0,1,2240,0,0,0,0
12,105,2,35,0,2,2240,0,0,0,0
12,106,0,35,31,3,2502,0,0,0,0
12,106,1,35,31,1,2302,0,0,0,31
12,106,2,35,31,2,2271,0,0,0,0
12,107,0,35,63,3,2558,0,0,0,0
12,107,1,35,63,1,2335,0,0,1,63
12,107,2,35,63,2,2303,0,0,0,0
12,108,0,36,0,3,2560,0,0,0,0
12,108,1,36,0,1,2304,0,0,0,0
12,108,2,36,0,2,2304,0,0,0,0
12,109,0,36,31,3,2630,0,0,0,0
12,109,1,36,31,1,2366,0,0,0,31
12,109,2,36,31,2,2335,0,0,0,0
12,110,0,36,63,3,2686,0,0,0,0
12,110,1,36,63,1,2399,0,0,1,63
12,110,2,36,63,2,2367,0,0,0,0
12,111,0,37,0,3,2688,0,0,0,0
12,111,1,37,0,1,2368,0,0,0,0
12,111,2,37,0,2,2368,0,0,0,0
12,112,0,37,31,3,2758,0,0,0,0
12,112,1,37,31,1,2430,0,0,0,31
12,112,2,37,31,2,2399,0,0,0,0
12,113,0,37,63,3,2814,0,0,0,0
12,113,1,37,63,1,2463,0,0,1,63
12,113,2,37,63,2,2431,0,0,0,0
12,114,0,38,0,3,2816,0,0,0,0
12,114,1,38,0,1,2432,0,0,0,0
12,114,2,38,0,2,2432,0,0,0,0
12,115,0,38,31,3,2886,0,0,0,0
12,115,1,38,31,1,2494,0,0,0,31
12,115,2,38,31,2,2463,0,0,0,0
12,116,0,38,63,3,2942,0,0,0,0
12,116,1,38,63,1,2527,0,0,1,63
12,116,2,38,63,2,2495,0,0,0,0
12,117,0,39,0,3,2944,0,0,0,0
12,117,1,39,0,1,2496,0,0,0,0
12,117,2,39,0,2,2496,0,0,0,0
12,118,0,39,31,3,3014,0,0,0,0
12,118,1,39,31,1,2558,0,0,0,31
12,118,2,39,31,2,2527,0,0,0,0
12,119,0,39,63,3,3070,0,0,0,0
12,119,1,39,63,1,2591,0,0,1,63
12,119,2,39,63,2,2559,0,0,0,0
12,120,0,40,0,3,3072,0,0,0,0
12,120,1,40,0,1,2560,0,0,0,0
12,120,2,40,0,2,2560,0,0,0,0
12,121,0,40,31,3,3142,0,0,0,0
12,121,1,40,31,1,2622,0,0,0,31
12,121,2,40,31,2,2591,0,0,0,0
12,122,0,40,63,3,3198,0,0,0,0
12,122,1,40,63,1,2655,0,0,1,63
12,122,2,40,63,2,2623,0,0,0,0
12,123,0,41,0,3,3200,0,0,0,0
12,123,1,41,0,1,2624,0,0,0,0
12,123,2,41,0,2,2624,0,0,0,0
12,124,0,41,31,3,3270,0,0,0,0
12,124,1,41,31,1,2686,0,0,0,31
12,124,2,41,31,2,2655,0,0,0,0
12,125,0,41,63,3,3326,0,0,0,0
12,125,1,41,63,1,2719,0,0,1,63
12,125,2,41,63,2,2687,0,0,0,0
12,126,0,42,0,3,3328,0,0,0,0
12,126,1,42,0,1,2688,0,0,0,0
12,126,2,42,0,2,2688,0,0,0,0
12,127,0,42,31,3,3398,0,0,0,0
12,127,1,42,31,1,2750,0,0,0,31
12,127,2,42,31,2,2719,0,0,0,0
12,128,0,42,63,3,3454,0,0,0,0
12,128,1,42,63,1,2783,0,0,1,63
12,128,2,42,63,2,2751,0,0,0,0
12,129,0,43,0,3,3456,0,0,0,0
12,129,1,43,0,1,2752,0,0,0,0
12,129,2,43,0,2,2752,0,0,0,0
12,130,0,43,31,3,3526,0,0,0,0
12,130,1,43,31,1,2814,0,0,0,31
12,130,2,43,31,2,2783,0,0,0,0
12,131,0,43,63,3,3582,0,0,0,0
12,131,1,43,63,1,2847,0,0,1,63
12,131,2,43,63,2,2815,0,0,0,0
12,132,0,44,0,3,3584,0,0,0,0
12,132,1,44,0,1,2816,0,0,0,0
12,132,2,44,0,2,2816,0,0,0,0
12,133,0,44,31,3,3654,0,0,0,0
12,133,1,44,31,1,2878,0,0,0,31
12,133,2,44,31,2,2847,0,0,0,0
12,134,0,44,63,3,3710,0,0,0,0
12,134,1,44,63,1,2911,0,0,1,63
12,134,2,44,63,2,2879,0,0,0,0
12,135,0,45,0,3,3712,0,0,0,0
12,135,1,45,0,1,2880,0,0,0,0
12,135,2,45,0,2,2880,0,0,0,0
12,136,0,45,31,3,3782,0,0,0,0
12,136,1,45,31,1,2942,0,0,0,31
12,136,2,45,31,2,2911,0,0,0,0
12,137,0,45,63,3,3838,0,0,0,0
12,137,1,45,63,1,2975,0,0,1,63
12,137,2,45,63,2,2943,0,0,0,0
12,138,0,46,0,3,3840,0,0,0,0
12,138,1,46,0,1,2944,0,0,0,0
12,138,2,46,0,2,2944,0,0,0,0
12,139,0,46,31,3,3910,0,0,0,0
12,139,1,46,31,1,3006,0,0,0,31
12,139,2,46,31,2,2975,0,0,0,0
12,140,0,46,63,3,3966,0,0,0,0
12,140,1,46,63,1,3039,0,0,1,63
12,140,2,46,63,2,3007,0,0,0,0
12,141,0,47,0,3,3968,0,0,0,0
12,141,1,47,0,1,3008,0,0,0,0
12,141,2,47,0,2,3008,0,0,0,0
12,142,0,47,31,3,4038,0,0,0,0
12,142,1,47,31,1,3070,0,0,0,31
12,142,2,47,31,2,3039,0,0,0,0
12,143,0,47,63,3,4094,0,0,0,0
12,143,1,47,63,1,3103,0,0,1,63
12,143,2,47,63,2,3071,0,0,0,0
12,144,0,48,0,3,4095,0,1,0,0
12,144,1,48,0,1,3072,0,0,0,0
12,144,2,48,0,2,3072,0,0,0,0
12,145,0,48,31,3,4095,0,1,0,0
12,145,1,48,31,1,3134,0,0,0,31
12,145,2,48,31,2,3103,0,0,0,0
12,146,0,48,63,3,4095,0,1,0,0
12,146,1,48,63,1,3167,0,0,1,63
12,146,2,48,63,2,3135,0,0,0,0
12,147,0,49,0,3,4095,0,1,0,0
12,147,1,49,0,1,3136,0,0,0,0
12,147,2,49,0,2,3136,0,0,0,0
12,148,0,49,31,3,4095,0,1,0,0
12,148,1,49,31,1,3198,0,0,0,31
12,148,2,49,31,2,3167,0,0,0,0
12,149,0,49,63,3,4095,0,1,0,0
12,149,1,49,63,1,3231,0,0,1,63
12,149,2,49,63,2,3199,0,0,0,0
12,150,0,50,0,3,4095,0,1,0,0
12,150,1,50,0,1,3200,0,0,0,0
12,150,2,50,0,2,3200,0,0,0,0
12,151,0,50,31,3,4095,0,1,0,0
12,151,1,50,31,1,3262,0,0,0,31
12,151,2,50,31,2,3231,0,0,0,0
12,152,0,50,63,3,4095,0,1,0,0
12,152,1,50,63,1,3295,0,0,1,63
12,152,2,50,63,2,3263,0,0,0,0
12,153,0,51,0,3,4095,0,1,0,0
12,153,1,51,0,1,3264,0,0,0,0
12,153,2,51,0,2,3264,0,0,0,0
12,154,0,51,31,3,4095,0,1,0,0
12,154,1,51,31,1,3326,0,0,0,31
12,154,2,51,31,2,3295,0,0,0,0
12,155,0,51,63,3,4095,0,1,0,0
12,155,1,51,63,1,3359,0,0,1,63
12,155,2,51,63,2,3327,0,0,0,0
12,156,0,52,0,3,4095,0,1,0,0
12,156,1,52,0,1,3328,0,0,0,0
12,156,2,52,0,2,3328,0,0,0,0
12,157,0,52,31,3,4095,0,1,0,0
12,157,1,52,31,1,3390,0,0,0,31
12,157,2,52,31,2,3359,0,0,0,0
12,158,0,52,63,3,4095,0,1,0,0
12,158,1,52,63,1,3423,0,0,1,63
12,158,2,52,63,2,3391,0,0,0,0
12,159,0,53,0,3,4095,0,1,0,0
12,159,1,53,0,1,3392,0,0,0,0
12,159,2,53,0,2,3392,0,0,0,0
12,160,0,53,31,3,4095,0,1,0,0
12,160,1,53,31,1,3454,0,0,0,31
12,160,2,53,31,2,3423,0,0,0,0
12,161,0,53,63,3,4095,0,1,0,0
12,161,1,53,63,1,3487,0,0,1,63
12,161,2,53,63,2,3455,0,0,0,0
12,162,0,54,0,3,4095,0,1,0,0
12,162,1,54,0,1,3456,0,0,0,0
12,162,2,54,0,2,3456,0,0,0,0
12,163,0,54,31,3,4095,0,1,0,0
12,163,1,54,31,1,3518,0,0,0,31
12,163,2,54,31,2,3487,0,0,0,0
12,164,0,54,63,3,4095,0,1,0,0
12,164,1,54,63,1,3551,0,0,1,63
12,164,2,54,63,2,3519,0,0,0,0
12,165,0,55,0,3,4095,0,1,0,0
12,165,1,55,0,1,3520,0,0,0,0
12,165,2,55,0,2,3520,0,0,0,0
12,166,0,55,31,3,4095,0,1,0,0
12,166,1,55,31,1,3582,0,0,0,31
12,166,2,55,31,2,3551,0,0,0,0
12,167,0,55,63,3,4095,0,1,0,0
12,167,1,55,63,1,3615,0,0,1,63
12,167,2,55,63,2,3583,0,0,0,0
12,168,0,56,0,3,4095,0,1,0,0
12,168,1,56,0,1,3584,0,0,0,0
12,168,2,56,0,2,3584,0,0,0,0
12,169,0,56,31,3,4095,0,1,0,0
12,169,1,56,31,1,3646,0,0,0,31
12,169,2,56,31,2,3615,0,0,0,0
12,170,0,56,63,3,4095,0,1,0,0
12,170,1,56,63,1,3679,0,0,1,63
12,170,2,56,63,2,3647,0,0,0,0
12,171,0,57,0,3,4095,0,1,0,0
12,171,1,57,0,1,3648,0,0,0,0
12,171,2,57,0,2,3648,0,0,0,0
12,172,0,57,31,3,4095,0,1,0,0
12,172,1,57,31,1,3710,0,0,0,31
12,172,2,57,31,2,3679,0,0,0,0
12,173,0,57,63,3,4095,0,1,0,0
12,173,1,57,63,1,3743,0,0,1,63
12,173,2,57,63,2,3711,0,0,0,0
12,174,0,58,0,3,4095,0,1,0,0
12,174,1,58,0,1,3712,0,0,0,0
12,174,2,58,0,2,3712,0,0,0,0
12,175,0,58,31,3,4095,0,1,0,0
12,175,1,58,31,1,3774,0,0,0,31
12,175,2,58,31,2,3743,0,0,0,0
12,176,0,58,63,3,4095,0,1,0,0
12,176,1,58,63,1,3807,0,0,1,63
12,176,2,58,63,2,3775,0,0,0,0
12,177,0,59,0,3,4095,0,1,0,0
12,177,1,59,0,1,3776,0,0,0,0
12,177,2,59,0,2,3776,0,0,0,0
12,178,0,59,31,3,4095,0,1,0,0
12,178,1,59,31,1,3838,0,0,0,31
12,178,2,59,31,2,3807,0,0,0,0
12,179,0,59,63,3,4095,0,1,0,0
12,179,1,59,63,1,3871,0,0,1,63
12,179,2,59,63,2,3839,0,0,0,0
12,180,0,60,0,3,4095,0,1,0,0
12,180,1,60,0,1,3840,0,0,0,0
12,180,2,60,0,2,3840,0,0,0,0
12,181,0,60,31,3,4095,0,1,0,0
12,181,1,60,31,1,3902,0,0,0,31
12,181,2,60,31,2,3871,0,0,0,0
12,182,0,60,63,3,4095,0,1,0,0
12,182,1,60,63,1,3935,0,0,1,63
12,182,2,60,63,2,3903,0,0,0,0
12,183,0,61,0,3,4095,0,1,0,0
12,183,1,61,0,1,3904,0,0,0,0
12,183,2,61,0,2,3904,0,0,0,0
12,184,0,61,31,3,4095,0,1,0,0
12,184,1,61,31,1,3966,0,0,0,31
12,184,2,61,31,2,3935,0,0,0,0
12,185,0,61,63,3,4095,0,1,0,0
12,185,1,61,63,1,3999,0,0,1,63
12,185,2,61,63,2,3967,0,0,0,0
12,186,0,62,0,3,4095,0,1,0,0
12,186,1,62,0,1,3968,0,0,0,0
12,186,2,62,0,2,3968,0,0,0,0
12,187,0,62,31,3,4095,0,1,0,0
12,187,1,62,31,1,4030,0,0,0,31
12,187,2,62,31,2,3999,0,0,0,0
12,188,0,62,63,3,4095,0,1,0,0
12,188,1,62,63,1,4063,0,0,1,63
12,188,2,62,63,2,4031,0,0,0,0
12,189,0,63,0,3,4095,0,1,0,0
12,189,1,63,0,1,4032,0,0,0,0
12,189,2,63,0,2,4032,0,0,0,0
12,190,0,63,31,3,4095,0,1,0,0
12,190,1,63,31,1,4094,0,0,0,31
12,190,2,63,31,2,4063,0,0,0,0
12,191,0,63,63,3,4095,0,1,0,0
12,191,1,63,63,1,4095,0,1,1,63
12,191,2,63,63,2,4095,0,0,0,0
13,0,0,0,0,3,0,1,0,0,0
13,0,1,1,0,3,0,1,0,0,0
13,0,2,2,0,3,0,1,0,0,0
13,0,3,3,0,3,0,1,0,0,0
13,0,4,4,0,3,0,1,0,0,0
13,0,5,5,0,3,0,1,0,0,0
13,0,6,6,0,3,0,1,0,0,0
13,0,7,7,0,3,0,1,0,0,0
13,0,8,8,0,3,0,1,0,0,0
13,0,9,9,0,3,0,1,0,0,0
13,0,10,10,0,3,0,1,0,0,0
13,0,11,11,0,3,0,1,0,0,0
13,0,12,12,0,3,0,1,0,0,0
13,0,13,13,0,3,0,1,0,0,0
13,0,14,14,0,3,0,1,0,0,0
13,0,15,15,0,3,0,1,0,0,0
13,0,16,16,0,3,0,0,0,0,0
13,0,17,17,0,3,128,0,0,0,0
13,0,18,18,0,3,256,0,0,0,0
13,0,19,19,0,3,384,0,0,0,0
13,0,20,20,0,3,512,0,0,0,0
13,0,21,21,0,3,640,0,0,0,0
13,0,22,22,0,3,768,0,0,0,0
13,0,23,23,0,3,896,0,0,0,0
13,0,24,24,0,3,1024,0,0,0,0
13,0,25,25,0,3,1152,0,0,0,0
13,0,26,26,0,3,1280,0,0,0,0
13,0,27,27,0,3,1408,0,0,0,0
13,0,28,28,0,3,1536,0,0,0,0
13,0,29,29,0,3,1664,0,0,0,0
13,0,30,30,0,3,1792,0,0,0,0
13,0,31,31,0,3,1920,0,0,0,0
13,0,32,32,0,3,2048,0,0,0,0
13,0,33,33,0,3,2176,0,0,0,0
13,0,34,34,0,3,2304,0,0,0,0
13,0,35,35,0,3,2432,0,0,0,0
13,0,36,36,0,3,2560,0,0,0,0
13,0,37,37,0,3,2688,0,0,0,0
13,0,38,38,0,3,2816,0,0,0,0
13,0,39,39,0,3,2944,0,0,0,0
13,0,40,40,0,3,3072,0,0,0,0
13,0,41,41,0,3,3200,0,0,0,0
13,0,42,42,0,3,3328,0,0,0,0
13,0,43,43,0,3,3456,0,0,0,0
13,0,44,44,0,3,3584,0,0,0,0
13,0,45,45,0,3,3712,0,0,0,0
13,0,46,46,0,3,3840,0,0,0,0
13,0,47,47,0,3,3968,0,0,0,0
13,0,48,48,0,3,4095,0,1,0,0
13,0,49,49,0,3,4095,0,1,0,0
13,0,50,50,0,3,4095,0,1,0,0
13,0,51,51,0,3,4095,0,1,0,0
13,0,52,52,0,3,4095,0,1,0,0
13,0,53,53,0,3,4095,0,1,0,0
13,0,54,54,0,3,4095,0,1,0,0
13,0,55,55,0,3,4095,0,1,0,0
13,0,56,56,0,3,4095,0,1,0,0
13,0,57,57,0,3,4095,0,1,0,0
13,0,58,58,0,3,4095,0,1,0,0
